provider,model,id,type,field,pred,gold,abs_err,rel_err,abs_tol,rel_tol,pass,latency_s,error,tags,difficulty,edge_tag,edge_case,is_checkpoint,fq_hz
openai,gpt-4.1,spectrogram_010,spectrogram,switch_time_s,2.0,2.011412602779837,0.011412602779837133,0.005673924267981889,0.25,0.15,True,1.575840950012207,,,,,,False,
openai,gpt-4.1,spectrogram_010,spectrogram,cp_duration_s,2.5,2.6616133320855457,0.16161333208554574,0.06072006408192706,0.1,0.05,False,1.575840950012207,,,,,,True,
openai,gpt-4.1,spectrogram_011,spectrogram,f1_hz,220.0,222.08063166536675,2.0806316653667523,0.009368811902975258,25.0,0.08,True,1.4726569652557373,,,,,,False,
openai,gpt-4.1,spectrogram_011,spectrogram,f2_hz,550.0,550.9817428868096,0.9817428868095703,0.0017818065652517525,25.0,0.08,True,1.4726569652557373,,,,,,False,
openai,gpt-4.1,spectrogram_011,spectrogram,switch_time_s,1.2,1.1451898866323615,0.05481011336763841,0.04786115735689693,0.25,0.15,True,1.4726569652557373,,,,,,False,
openai,gpt-4.1,spectrogram_011,spectrogram,cp_duration_s,2.5,2.58395181954857,0.08395181954856978,0.032489700045272754,0.1,0.05,True,1.4726569652557373,,,,,,True,
openai,gpt-4.1,spectrogram_012,spectrogram,f1_hz,200.0,182.01436394403962,17.985636055960384,0.09881437742732258,25.0,0.08,True,1.4200689792633057,,,,,,False,
openai,gpt-4.1,spectrogram_012,spectrogram,f2_hz,900.0,909.3970694371444,9.39706943714441,0.010333296370704783,25.0,0.08,True,1.4200689792633057,,,,,,False,
openai,gpt-4.1,spectrogram_012,spectrogram,switch_time_s,1.7,1.6659930943048946,0.03400690569510534,0.02041239295130098,0.25,0.15,True,1.4200689792633057,,,,,,False,
openai,gpt-4.1,spectrogram_012,spectrogram,cp_duration_s,2.3,2.2902102161217632,0.009789783878236591,0.004274622394626546,0.1,0.05,True,1.4200689792633057,,,,,,True,
openai,gpt-4.1,spectrogram_013,spectrogram,f1_hz,260.0,271.997772873816,11.997772873816018,0.04410982026452831,25.0,0.08,True,2.951112985610962,,,,close_freq_switch,,False,
openai,gpt-4.1,spectrogram_013,spectrogram,f2_hz,390.0,393.82222763936824,3.8222276393682364,0.009705464473854775,25.0,0.08,True,2.951112985610962,,,,close_freq_switch,,False,
openai,gpt-4.1,spectrogram_013,spectrogram,switch_time_s,1.3,1.3554976153241272,0.055497615324127114,0.04094261376539309,0.25,0.15,True,2.951112985610962,,,,close_freq_switch,,False,
openai,gpt-4.1,spectrogram_013,spectrogram,cp_duration_s,2.3,2.3449212785093794,0.04492127850937955,0.01915683862015834,0.1,0.05,True,2.951112985610962,,,,close_freq_switch,,True,
openai,gpt-4.1,spectrogram_014,spectrogram,f1_hz,520.0,522.4505473076131,2.4505473076130784,0.004690486631206883,25.0,0.08,True,1.3222661018371582,,,,close_freq_switch,,False,
openai,gpt-4.1,spectrogram_014,spectrogram,f2_hz,660.0,638.0644477174019,21.93555228259811,0.03437827066069875,25.0,0.08,True,1.3222661018371582,,,,close_freq_switch,,False,
openai,gpt-4.1,spectrogram_014,spectrogram,switch_time_s,1.5,1.525810449230286,0.02581044923028597,0.016915894922142113,0.25,0.15,True,1.3222661018371582,,,,close_freq_switch,,False,
openai,gpt-4.1,spectrogram_014,spectrogram,cp_duration_s,2.0,2.1099325295780735,0.10993252957807353,0.05210239097079418,0.1,0.05,False,1.3222661018371582,,,,close_freq_switch,,True,
openai,gpt-4.1,iv_curve_000,iv_curve,turn_on_voltage_v_at_target_i,0.5,0.4903923625246377,0.009607637475362307,0.01959173553580703,0.06,0.12,True,1.1468558311462402,,,,,,False,
openai,gpt-4.1,iv_curve_001,iv_curve,resistance_ohm,340.0,338.0044547592717,1.9955452407282905,0.005903902190133935,12.0,0.06,True,1.3250510692596436,,,,,,False,
openai,gpt-4.1,iv_curve_001,iv_curve,cp_slope_ohm,340.0,338.0044547592717,1.9955452407282905,0.005903902190133935,12.0,0.06,True,1.3250510692596436,,,,,,True,
openai,gpt-4.1,iv_curve_002,iv_curve,resistance_ohm,400.0,384.26380981896386,15.736190181036136,0.040951528036038166,12.0,0.06,True,1.090273141860962,,,,,,False,
openai,gpt-4.1,iv_curve_002,iv_curve,cp_slope_ohm,400.0,384.26380981896386,15.736190181036136,0.040951528036038166,12.0,0.06,True,1.090273141860962,,,,,,True,
openai,gpt-4.1,iv_curve_003,iv_curve,turn_on_voltage_v_at_target_i,0.5,0.5110786363647449,0.011078636364744932,0.021676970189061798,0.06,0.12,True,1.4267640113830566,,,,,,False,
openai,gpt-4.1,iv_curve_004,iv_curve,resistance_ohm,1000.0,942.2424308809836,57.75756911901635,0.06129799213670926,12.0,0.06,False,1.5001320838928223,,,,,,False,
openai,gpt-4.1,iv_curve_004,iv_curve,cp_slope_ohm,1000.0,942.2424308809836,57.75756911901635,0.06129799213670926,12.0,0.06,False,1.5001320838928223,,,,,,True,
openai,gpt-4.1,iv_curve_005,iv_curve,resistance_ohm,800.0,797.3874052735143,2.6125947264856677,0.0032764434316460184,12.0,0.06,True,1.2999441623687744,,,,,,False,
openai,gpt-4.1,iv_curve_005,iv_curve,cp_slope_ohm,800.0,797.3874052735143,2.6125947264856677,0.0032764434316460184,12.0,0.06,True,1.2999441623687744,,,,,,True,
openai,gpt-4.1,iv_curve_006,iv_curve,turn_on_voltage_v_at_target_i,0.6,0.5989387715835964,0.001061228416403548,0.0017718479196089708,0.06,0.12,True,1.433243989944458,,,,,,False,
openai,gpt-4.1,iv_curve_007,iv_curve,resistance_ohm,400.0,395.47177052890004,4.528229471099962,0.01145019647051913,12.0,0.06,True,1.1861648559570312,,,,,,False,
openai,gpt-4.1,iv_curve_007,iv_curve,cp_slope_ohm,400.0,395.47177052890004,4.528229471099962,0.01145019647051913,12.0,0.06,True,1.1861648559570312,,,,,,True,
openai,gpt-4.1,iv_curve_008,iv_curve,resistance_ohm,500.0,446.17741037358803,53.82258962641197,0.12063046755627066,12.0,0.06,False,1.3514618873596191,,,,,,False,
openai,gpt-4.1,iv_curve_008,iv_curve,cp_slope_ohm,500.0,446.17741037358803,53.82258962641197,0.12063046755627066,12.0,0.06,False,1.3514618873596191,,,,,,True,
openai,gpt-4.1,iv_curve_009,iv_curve,turn_on_voltage_v_at_target_i,0.63,0.6227760536989637,0.007223946301036288,0.011599589062761533,0.06,0.12,True,1.0817079544067383,,,,,,False,
openai,gpt-4.1,iv_curve_010,iv_curve,resistance_ohm,1666.0,1529.6804661154463,136.31953388455372,0.08911634612863362,12.0,0.06,False,1.3407270908355713,,,,,,False,
openai,gpt-4.1,iv_curve_010,iv_curve,cp_slope_ohm,1666.0,1529.6804661154463,136.31953388455372,0.08911634612863362,12.0,0.06,False,1.3407270908355713,,,,,,True,
openai,gpt-4.1,iv_curve_011,iv_curve,resistance_ohm,127.0,131.90758888240646,4.907588882406458,0.0372047501132137,12.0,0.06,True,1.1964731216430664,,,,,,False,
openai,gpt-4.1,iv_curve_011,iv_curve,cp_slope_ohm,127.0,131.90758888240646,4.907588882406458,0.0372047501132137,12.0,0.06,True,1.1964731216430664,,,,,,True,
openai,gpt-4.1,iv_curve_012,iv_curve,turn_on_voltage_v_at_target_i,0.75,0.7307004971546648,0.019299502845335215,0.026412330250885484,0.06,0.12,True,1.1089611053466797,,,,,,False,
openai,gpt-4.1,iv_curve_013,iv_curve,resistance_ohm,3200.0,3193.266020774136,6.7339792258640045,0.0021088062134677716,12.0,0.06,True,1.1527090072631836,,,,shallow_slope_high_R,,False,
openai,gpt-4.1,iv_curve_013,iv_curve,cp_slope_ohm,3200.0,3193.266020774136,6.7339792258640045,0.0021088062134677716,12.0,0.06,True,1.1527090072631836,,,,shallow_slope_high_R,,True,
openai,gpt-4.1,iv_curve_014,iv_curve,resistance_ohm,2000.0,1906.6638184409019,93.33618155909812,0.048952615902377615,12.0,0.06,True,1.2603480815887451,,,,shallow_slope_high_R,,False,
openai,gpt-4.1,iv_curve_014,iv_curve,cp_slope_ohm,2000.0,1906.6638184409019,93.33618155909812,0.048952615902377615,12.0,0.06,True,1.2603480815887451,,,,shallow_slope_high_R,,True,
openai,gpt-4.1,transfer_characteristic_000,transfer_characteristic,small_signal_gain,2.0,2.5063642158406245,0.5063642158406245,0.20203137781824418,0.2,0.1,False,1.2381038665771484,,,,,,False,
openai,gpt-4.1,transfer_characteristic_000,transfer_characteristic,saturation_v,3.2,3.24319803912027,0.04319803912026998,0.01331958104291023,0.1,0.1,True,1.2381038665771484,,,,,,False,
openai,gpt-4.1,transfer_characteristic_000,transfer_characteristic,cp_vin_at_saturation,1.6,1.2939851353696872,0.3060148646303129,0.2364902472723425,0.12,0.15,False,1.2381038665771484,,,,,,True,
openai,gpt-4.1,transfer_characteristic_001,transfer_characteristic,small_signal_gain,1.0,0.9091087961052584,0.09089120389474159,0.09997835713847611,0.2,0.1,True,1.2087202072143555,,,,,,False,
openai,gpt-4.1,transfer_characteristic_001,transfer_characteristic,saturation_v,3.0,3.094079137729029,0.09407913772902887,0.030406183404242348,0.1,0.1,True,1.2087202072143555,,,,,,False,
openai,gpt-4.1,transfer_characteristic_001,transfer_characteristic,cp_vin_at_saturation,3.0,3.40342008677561,0.4034200867756099,0.11853373268352803,0.12,0.15,True,1.2087202072143555,,,,,,True,
openai,gpt-4.1,transfer_characteristic_002,transfer_characteristic,small_signal_gain,2.0,2.4473838361776448,0.44738383617764477,0.18280084617882192,0.2,0.1,False,1.3966021537780762,,,,,,False,
openai,gpt-4.1,transfer_characteristic_002,transfer_characteristic,saturation_v,1.9,1.8625220526102466,0.0374779473897533,0.02012214960742587,0.1,0.1,True,1.3966021537780762,,,,,,False,
openai,gpt-4.1,transfer_characteristic_002,transfer_characteristic,cp_vin_at_saturation,0.95,0.7610257226831886,0.18897427731681138,0.24831522993800367,0.12,0.15,False,1.3966021537780762,,,,,,True,
openai,gpt-4.1,transfer_characteristic_003,transfer_characteristic,small_signal_gain,2.0,4.08722535288436,2.08722535288436,0.5106704849076654,0.2,0.1,False,1.4414629936218262,,,,,,False,
openai,gpt-4.1,transfer_characteristic_003,transfer_characteristic,saturation_v,2.5,2.643733853642498,0.14373385364249813,0.054367747133269,0.1,0.1,True,1.4414629936218262,,,,,,False,
openai,gpt-4.1,transfer_characteristic_003,transfer_characteristic,cp_vin_at_saturation,0.75,0.6468285023180363,0.10317149768196365,0.15950363552661706,0.12,0.15,True,1.4414629936218262,,,,,,True,
openai,gpt-4.1,transfer_characteristic_004,transfer_characteristic,small_signal_gain,2.0,3.5377349624049375,1.5377349624049375,0.43466652497890673,0.2,0.1,False,1.6641488075256348,,,,,,False,
openai,gpt-4.1,transfer_characteristic_004,transfer_characteristic,saturation_v,3.8,3.8001589252689123,0.00015892526891247982,4.182069014422436e-05,0.1,0.1,True,1.6641488075256348,,,,,,False,
openai,gpt-4.1,transfer_characteristic_004,transfer_characteristic,cp_vin_at_saturation,1.0,1.0741785254273486,0.0741785254273486,0.06905604950335197,0.12,0.15,True,1.6641488075256348,,,,,,True,
openai,gpt-4.1,transfer_characteristic_005,transfer_characteristic,small_signal_gain,1.5,2.071929112950168,0.5719291129501678,0.2760370079147217,0.2,0.1,False,1.416799783706665,,,,,,False,
openai,gpt-4.1,transfer_characteristic_005,transfer_characteristic,saturation_v,3.5,3.4390904200721177,0.06090957992788226,0.017710956237842967,0.1,0.1,True,1.416799783706665,,,,,,False,
openai,gpt-4.1,transfer_characteristic_005,transfer_characteristic,cp_vin_at_saturation,2.0,1.6598494603781513,0.3401505396218487,0.20492854788430917,0.12,0.15,False,1.416799783706665,,,,,,True,
openai,gpt-4.1,transfer_characteristic_006,transfer_characteristic,small_signal_gain,3.0,3.478197235613139,0.478197235613139,0.137484220479763,0.2,0.1,False,1.4003188610076904,,,,,,False,
openai,gpt-4.1,transfer_characteristic_006,transfer_characteristic,saturation_v,3.0,3.0319920605541486,0.031992060554148605,0.010551498788654976,0.1,0.1,True,1.4003188610076904,,,,,,False,
openai,gpt-4.1,transfer_characteristic_006,transfer_characteristic,cp_vin_at_saturation,1.0,0.871713665202677,0.128286334797323,0.14716568056495466,0.12,0.15,True,1.4003188610076904,,,,,,True,
openai,gpt-4.1,transfer_characteristic_007,transfer_characteristic,small_signal_gain,4.0,3.227843574661078,0.7721564253389221,0.23921742410333444,0.2,0.1,False,1.4749350547790527,,,,,,False,
openai,gpt-4.1,transfer_characteristic_007,transfer_characteristic,saturation_v,3.8,3.7770622489708225,0.022937751029177278,0.006072907862566305,0.1,0.1,True,1.4749350547790527,,,,,,False,
openai,gpt-4.1,transfer_characteristic_007,transfer_characteristic,cp_vin_at_saturation,1.0,1.1701503377118925,0.17015033771189247,0.14540895492506015,0.12,0.15,True,1.4749350547790527,,,,,,True,
openai,gpt-4.1,transfer_characteristic_008,transfer_characteristic,small_signal_gain,2.0,2.31256055534402,0.31256055534402005,0.13515778197536674,0.2,0.1,False,1.1671350002288818,,,,,,False,
openai,gpt-4.1,transfer_characteristic_008,transfer_characteristic,saturation_v,5.0,4.921211209904356,0.07878879009564432,0.016010040361014215,0.1,0.1,True,1.1671350002288818,,,,,,False,
openai,gpt-4.1,transfer_characteristic_008,transfer_characteristic,cp_vin_at_saturation,2.5,2.128035609070686,0.371964390929314,0.17479237158618366,0.12,0.15,False,1.1671350002288818,,,,,,True,
openai,gpt-4.1,transfer_characteristic_009,transfer_characteristic,small_signal_gain,2.5,4.019437854616186,1.5194378546161857,0.3780224771658464,0.2,0.1,False,1.1925239562988281,,,,,,False,
openai,gpt-4.1,transfer_characteristic_009,transfer_characteristic,saturation_v,4.5,4.472802860147784,0.027197139852216168,0.006080558589903414,0.1,0.1,True,1.1925239562988281,,,,,,False,
openai,gpt-4.1,transfer_characteristic_009,transfer_characteristic,cp_vin_at_saturation,1.5,1.1127931372320943,0.3872068627679057,0.34795942732988505,0.12,0.15,False,1.1925239562988281,,,,,,True,
openai,gpt-4.1,transfer_characteristic_010,transfer_characteristic,small_signal_gain,5.0,6.401767853537083,1.4017678535370832,0.21896574283970374,0.2,0.1,False,1.5701630115509033,,,,,,False,
openai,gpt-4.1,transfer_characteristic_010,transfer_characteristic,saturation_v,5.0,4.768749856041293,0.23125014395870735,0.04849282326388918,0.1,0.1,True,1.5701630115509033,,,,,,False,
openai,gpt-4.1,transfer_characteristic_010,transfer_characteristic,cp_vin_at_saturation,1.0,0.7449114002792961,0.25508859972070386,0.34244153012702083,0.12,0.15,False,1.5701630115509033,,,,,,True,
openai,gpt-4.1,transfer_characteristic_011,transfer_characteristic,small_signal_gain,2.0,2.7848456228279597,0.7848456228279597,0.2818273359192397,0.2,0.1,False,1.344090223312378,,,,,,False,
openai,gpt-4.1,transfer_characteristic_011,transfer_characteristic,saturation_v,3.2,3.2289707540982038,0.0289707540982036,0.008972132702482353,0.1,0.1,True,1.344090223312378,,,,,,False,
openai,gpt-4.1,transfer_characteristic_011,transfer_characteristic,cp_vin_at_saturation,1.1,1.1594792643547842,0.05947926435478412,0.051298256194243,0.12,0.15,True,1.344090223312378,,,,,,True,
openai,gpt-4.1,transfer_characteristic_012,transfer_characteristic,small_signal_gain,6.0,5.032455777267958,0.9675442227320419,0.19226084948476319,0.2,0.1,False,1.2430338859558105,,,,,,False,
openai,gpt-4.1,transfer_characteristic_012,transfer_characteristic,saturation_v,6.0,5.784051851890119,0.21594814810988083,0.03733509893057287,0.1,0.1,True,1.2430338859558105,,,,,,False,
openai,gpt-4.1,transfer_characteristic_012,transfer_characteristic,cp_vin_at_saturation,1.0,1.1493497623997386,0.14934976239973863,0.12994283140400167,0.12,0.15,True,1.2430338859558105,,,,,,True,
openai,gpt-4.1,transfer_characteristic_013,transfer_characteristic,small_signal_gain,10.0,7.752281425425539,2.247718574574461,0.2899428505268794,0.2,0.1,False,1.5835189819335938,,,,high_gain_early_saturation,,False,
openai,gpt-4.1,transfer_characteristic_013,transfer_characteristic,saturation_v,1.3,1.2954201226350617,0.004579877364938367,0.003535437874488371,0.1,0.1,True,1.5835189819335938,,,,high_gain_early_saturation,,False,
openai,gpt-4.1,transfer_characteristic_013,transfer_characteristic,cp_vin_at_saturation,0.13,0.1671017925621751,0.03710179256217511,0.22203108652093184,0.12,0.15,True,1.5835189819335938,,,,high_gain_early_saturation,,True,
openai,gpt-4.1,transfer_characteristic_014,transfer_characteristic,small_signal_gain,10.0,8.415158597871589,1.5848414021284114,0.1883317329906603,0.2,0.1,False,1.419281005859375,,,,high_gain_early_saturation,,False,
openai,gpt-4.1,transfer_characteristic_014,transfer_characteristic,saturation_v,3.0,2.9183713591845253,0.08162864081547472,0.02797061469184787,0.1,0.1,True,1.419281005859375,,,,high_gain_early_saturation,,False,
openai,gpt-4.1,transfer_characteristic_014,transfer_characteristic,cp_vin_at_saturation,0.3,0.3467993294770056,0.0467993294770056,0.13494642434165552,0.12,0.15,True,1.419281005859375,,,,high_gain_early_saturation,,True,
